,Popularity,Name,Calfication,Num_reviwes,Phone,Webside,Latitude,Longitude,Type_food,Comida,Servicio,Calidad/precio,Ambiente
2456,2457,Comedor Milan,4.5,8.0,+52 55 9131 9056,http://www.facebook.com/comedormilanmx/,19.429827,-99.15685,"Latina, Internacional, Delicatessen, Bar de vinos, Española",,,,
2457,2458,Salon Corona,3.5,46.0,+52 55 5533 9928,http://www.saloncorona.com.mx,19.425285,-99.17248,"Mexicana, Latina, Bar, Española, Pub",3.5,3.5,3.5,
2458,2459,Bar La Vaquita,3.5,18.0,+52 55 5709 3126,,19.42866,-99.1369,Mexicana,,,,
2459,2460,El Compadre,4.5,5.0,+52 55 5812 8495,https://www.facebook.com/RestauranteElCompadre/,19.367716,-99.29241,Mexicana,,,,
2460,2461,Angus Revolucion,3.5,26.0,+52 55 5546 0346,http://angus.com.mx,19.43645,-99.15277,Churrasquería,3.0,3.5,2.5,
2461,2462,Restaurante Centro Gallego,3.5,33.0,+52 55 5511 8356,http://mereymx.com/es,19.419477,-99.16092,Española,4.0,3.5,3.5,
2462,2463,Applebee´s ,3.5,9.0,+52 55 5245 8529,http://applebees.com.mx,19.449663,-99.15154,,,,,
2463,2464,Zampar Cecina Rica,5.0,4.0,+52 55 5087 6135,,19.43284,-99.21348,Mexicana,,,,
2464,2465,El Ilusionista,4.0,7.0,+52 55 6840 9359,http://www.facebook.com/elilusionistacafe/,19.40588,-99.18274,Café,,,,
2465,2466,Restaurante Quinta San Diego,5.0,4.0,+(52)58443927,http://www.restaurantequintasandiego.com/,19.201956,-99.04993,Mexicana,,,,
2466,2467,Tacos Don Mike,4.5,7.0,+52 55 7653 7257,http://www.facebook.com/Tacos-Don-Mike-391500787869447/,19.266335,-99.11523,Mexicana,,,,
2467,2468,La Tumbada,4.0,6.0,5677 9096,https://www.facebook.com/latumbadafondademariscos/,19.323303,-99.12903,Mariscos,,,,
2468,2469,Gracias Madre Taqueria Vegana,5.0,3.0,+52 55 2896 3997,http://graciasmadretaqueriavegana.com/,19.36023,-99.0191,"Mexicana, Saludable",,,,
2469,2470,Lulamar,3.5,18.0,56610909,https://www.facebook.com/LULAMARMARISCOS/,19.35956,-99.18966,"Mariscos, Mexicana",4.5,4.5,4.5,
2470,2471,Openhub,5.0,3.0,+52 55 2583 7079,http://www.openhub.com.mx/,19.43196,-99.1544,Café,,,,
2471,2472,El Bar,5.0,5.0,,http://www.fourseasons.com,19.423351,-99.17416,Mexicana,,,,
2472,2473,King Falafel,3.5,19.0,+52 55 5514 9030,http://www.facebook.com/Falafel-King-108712074221676,19.424183,-99.16645,"Del Medio Oriente, Mediterránea",3.5,3.0,4.0,3.0
2473,2474,La Terraza del Museo,4.0,15.0,+52 55 5526 6540,http://mutemgaribaldi.mx,19.44037,-99.1395,Mexicana,3.5,4.0,3.5,4.5
2474,2475,Casino Campo Marte,3.5,11.0,+52 55 5281 2406,http://organizandotuevento.com/,19.419481,-99.19164,Mexicana,,,,
2475,2476,La Cicala,4.5,4.0,+52 55 3219 1940,https://lacicalapizza.jimdo.com/,19.39072,-99.15583,Pizzería,,,,
2476,2477,Pollos Mario Restaurante y Panadería Colombiana,3.5,36.0,+52 55 4171 9346,http://www.facebook.com/restaurantepollosmariomexico,19.411552,-99.164566,"Latina, Colombiana",4.0,3.5,4.0,
2477,2478,La Trainera - Centro Histórico,4.5,5.0,+52 55 5510 9712,http://latrainera.com.mx,19.434649,-99.143486,Mariscos,,,,
2478,2479,El Secreto De Polanco,4.0,12.0,+52 55 5082 6760,http://www.restaurantesecreto.mx,19.43299,-99.19037,"Internacional, Fusión",,,,
2479,2480,Si Mon,5.0,3.0,+52 55 7540 4619,http://www.simonvinos.mx/,19.41566,-99.16004,"Mexicana, Española",,,,
2480,2481,La Mansion Coapa,3.5,25.0,56774997,http://www.lamansion.com.mx,19.30438,-99.12435,Churrasquería,4.0,4.0,3.5,
2481,2482,Antojitos Yucatecos Los Arcos,4.0,11.0,+52 55 5533 5877,http://www.facebook.com/pages/category/Mexican-Restaurant/Antojitos-Yucatecos-LOS-Arcos-114143477002394/,19.424862,-99.16676,Mexicana,,,,
2482,2483,Angelo and Petrino's,5.0,3.0,+52 55 5038 6509,http://angelo-and-petrinos-pizzeria.business.site/,19.26282,-99.112045,"Italiana, Pizzería",,,,
2483,2484,Mamma Bella,4.0,15.0,+52 55 5250 0708,,19.44572,-99.18833,Italiana,3.5,4.0,3.5,3.5
2484,2485,Cevichito,5.0,3.0,,,19.414116,-99.15989,"Mexicana, Cervecería, Mariscos, Pub, Saludable, Restaurantes cerveceros",,,,
2485,2486,La Casa De Los Helados,5.0,5.0,+52 55 5554 5151,https://www.facebook.com/La-casa-de-los-Helados-125138777562462,19.35162,-99.163635,,,,,
2486,2487,El Grifo Gourmet,4.5,3.0,+52 55 5801 0259,http://www.grifo.mx,19.42816,-99.19253,"Mexicana, Napolitana, Bar, Café, Pub",,,,
2487,2488,La Lonchera Bistró,4.5,5.0,+52 55 7090 4016,http://www.facebook.com/laloncherabistro/,19.40156,-99.14614,,,,,
2488,2489,The Counter,4.0,8.0,+(52)59201256,http://thecounter.com,19.368683,-99.18091,"Estadounidense, Cervecería, Gastropub",,,,
2489,2490,El Gran cazador,4.0,11.0,55213927,http://www.elgrancazadormexico.com.mx,19.429874,-99.144424,Mexicana,4.0,4.0,4.0,
2490,2491,Kings Pub Plaza Loreto,3.5,19.0,56166920,http://www.thekingspub.com/loreto/,19.339186,-99.19451,"Pub, Bar",3.5,3.5,3.5,
2491,2492,Azotea Acapulco,3.5,23.0,+52 55 5525 8975,http://www.azoteaacapulco.com/,19.41907,-99.15696,"Mexicana, Pub, Fusión",4.0,4.0,4.0,
2492,2493,Mojama Oyster Bar,4.5,9.0,,,19.33913,-99.19066,Española,,,,
2493,2494,Fisher's Lindavista,3.5,64.0,+52 5119 9070,http://www.fishers.com.mx/,19.486187,-99.12952,"Mexicana, Mariscos",3.5,3.5,3.0,
2494,2495,Cafe Paris,4.0,9.0,,,19.418222,-99.15861,,4.0,4.0,4.0,
2495,2496,Azuki,5.0,3.0,5271609967,,19.350872,-99.16254,"Japonesa, Sushi",,,,
2496,2497,Giornale Pedregal,3.5,14.0,+52 55 3088 1820,http://giornale.mx,19.316648,-99.212105,"Francesa, Mexicana, Internacional, Saludable",,,,
2497,2498,La Hamburguesk,5.0,4.0,+52 55 1090 1602,,19.43025,-99.15696,"Pub, Gastropub",,,,
2498,2499,Papa Guapa,4.5,5.0,5511-6680,http://papaguapa.com/#/sucursales,19.41938,-99.16658,Mexicana,,,,
2499,2500,Pozolería Flor de Maíz,4.5,4.0,+52 55 7159 5281,,19.398832,-99.15411,,,,,
2500,2501,Train Bistro,4.0,7.0,+52 56 2642 4710,http://www.trainbistro.com,19.395212,-99.28852,"Italiana, Mexicana, Estadounidense",,,,
2501,2502,L' Ermitano Pizzeria,4.5,12.0,+52 55 5207 5424,http://www.ermitanopizzeria.com,19.4397,-99.15559,Pizzería,4.5,3.0,4.5,
2502,2503,El fogon de Rodolfo,3.5,32.0,,http://www.facebook.com/pages/El%20Fogon%20de%20Rodolfo/190066417684367/,19.40608,-99.1371,"Argentina, Churrasquería",4.5,3.5,3.5,
2503,2504,Wingstone,4.5,8.0,,http://www.wingstone.com.mx,19.37773,-99.22286,Estadounidense,,,,
2504,2505,Dulce Jesus Mio,4.0,13.0,+52 55 5584 4157,http://panaderia-y-restaurante-colombiano-dulce-jesus-mio.negocio.site/,19.4113,-99.16433,"Comida rápida, Latina, Colombiana, Española, Sudamericana",4.0,4.5,,
2505,2506,Mariscos Roque,3.5,20.0,+52 55 5384 2270,http://www.facebook.com/pages/Mariscos-Roque/185822391441199,19.53566,-99.1918,,,,,
2506,2507,La Hermosa Hortencia,4.5,6.0,,,19.440653,-99.13927,Mexicana,,,,
2507,2508,La Antigua De Colon,4.0,11.0,+52 55 5535 9853,https://www.facebook.com/LaAntiguaDeColon/,19.433804,-99.15483,Mexicana,4.0,4.0,4.0,
2508,2509,Birrieria El Rancho,4.5,5.0,+52 55 5588 2387,http://www.restaurantebarelrancho.com,19.42442,-99.15295,"Mexicana, Bar, Parrilla, Pub",,,,
2509,2510,Italianni’s,3.5,36.0,,http://Www.italiannis.com.mx,19.39238,-99.17318,"Italiana, Mexicana",4.0,3.0,4.0,
2510,2511,Sanborns Café,3.5,31.0,+52 55 5521 6843,http://www.sanborns.com.mx/Restaurante/?gclid=EAIaIQobChMI1aOG05D_6wIVB-h3Ch31jwTVEAAYASAAEgI9avD_BwE,19.43469,-99.1472,Mexicana,3.5,3.5,3.5,
2511,2512,Izumi alta cocina oriental,4.0,15.0,+52 55 5550 3536,http://www.izumi.com.mx,19.34902,-99.19629,"Asiática, Japonesa, Sushi, Fusión, Mongola",4.0,4.0,3.5,
2512,2513,Las Hijas De La Tostada Pedregal,4.5,3.0,+52 55 3434 6732,http://lashijaspedregal.com/,19.316372,-99.21237,"Mariscos, Parrilla",,,,
2513,2514,Gallo Guero,4.5,7.0,+52 55 1797 9834,http://www.facebook.com/galloguerocdmx,19.41923,-99.16245,Contemporánea,,,,
2514,2515,Nib chocolates,5.0,4.0,+52 55 5510 9209,http://www.facebook.com/nib-chocolates-120730240588/,19.349382,-99.173096,,,,,
2515,2516,Hot Mamma's Kitchen,4.0,5.0,+52 55 5211 0182,http://www.hmhc.me,19.411217,-99.17228,"Estadounidense, Del sudoeste de EE.UU, Comida rápida",,,,
2516,2517,Arkeid,4.0,8.0,+52 1 55 6842 4431,http://arkeid.com/,19.41156,-99.16254,"Estadounidense, Bar, Pub",,,,
2517,2518,La Trattoria Palacio,3.5,27.0,+52 55 7825 6068,https://www.facebook.com/latrattoriapalacio/,19.435741,-99.203186,Italiana,4.5,4.5,4.0,
2518,2519,Eno Restaurante,4.0,5.0,+52 55 4431 5994,,19.39208,-99.13664,Mexicana,,,,
2519,2520,Hop The Beer Experience 2,3.5,14.0,55360672,http://www.facebook.com/hopthebeerexperience/,19.38694,-99.15683,Pizzería,,,,
2520,2521,Japanika,3.5,11.0,,http://japanikamx.com.mx/,19.38439,-99.26631,"Sushi, Asiática",,,,
2521,2522,Restaurante Palacio Centro,4.0,10.0,5518-2912,https://www.soytotalmentepalacio.com/tienda/restaurante-palacio-centro,19.431112,-99.133484,Mexicana,3.0,3.0,3.5,
2522,2523,Meson Taurino,4.0,8.0,,http://www.mesontaurino.com.mx/,19.479822,-99.18621,,,,,
2523,2524,La Taquería De Polanquito,5.0,4.0,+52 55 9688 9091,http://www.facebook.com/LaTaqueriaDePolanquito/,19.430185,-99.196846,Mexicana,,,,
2524,2525,La Isla Del Dragon,3.5,22.0,55101080,http://www.facebook.com/pages/Gran%20Buffete%20De%20Comida%20China%20La%20Isla%20Del%20Dragon/123617714380948/,19.43423,-99.13937,"China, Asiática",3.0,3.5,3.5,
2525,2526,Pollos Poncho,5.0,3.0,,https://www.facebook.com/Pollos-Poncho-1252636341542294/,19.40688,-99.17378,,,,,
2526,2527,Reginni Pizza De Horno,5.0,2.0,,http://www.instagram.com/reggini.pizza/,19.389996,-99.172646,"Italiana, Mediterránea",,,,
2527,2528,Tentempié Burger Lab,5.0,3.0,+52 55 1656 2159,https://www.facebook.com/Tentempi%C3%A9-Burger-Lab-519789258763596/?ref=py_c,19.406933,-99.17376,Estadounidense,,,,
2528,2529,Maldita Fonda,4.5,3.0,+52 55 6306 0198,https://www.facebook.com/malditafondamx/,19.28855,-99.167435,"Mexicana, Café, Contemporánea, Bar de vinos, Churrasquería",,,,
2529,2530,Tiradito Fish Tacos & Raw Bar,5.0,3.0,+52 55 7693 4115,http://tiradito.mx/,19.30769,-99.24907,Mexicana,,,,
2530,2531,Mux Restaurante,5.0,2.0,+52 55 2211 1648,http://www.muxmexico.com/,19.414104,-99.16034,Mexicana,,,,
2531,2532,Xi Food Rocks,4.5,9.0,+52 55 2591 0323,http://www.xifoodrocks.com,19.388288,-99.21414,"Mexicana, China, Mariscos",,,,
2532,2533,Aroma Y Fuego - Restaurante,5.0,2.0,+52 55 7693 2730,,19.409382,-99.01735,Mexicana,,,,
2533,2534,Pizza Zaza,4.0,12.0,+52 55 6390 0191,http://www.facebook.com/zazapizzeria,19.41869,-99.1758,"Cervecería, Pizzería, Internacional",,,,
2534,2535,Celito Querido Cafe Santa Fe,4.5,6.0,,http://www.cielitoquerido.com.mx,19.362522,-99.275955,Café,,,,
2535,2536,Las Buchonas Tostadas Del Norte,5.0,2.0,+52 55 4558 9491,http://lasbuchonastostadasdelnorte.com/,19.432684,-99.13325,"Mexicana, Mariscos",,,,
2536,2537,Casa Negra,5.0,4.0,+52 55 5564 8945,http://www.casasnegras.com,19.41282,-99.15849,,,,,
2537,2538,Zagala,5.0,2.0,+52 55 5520 8726,http://zagalarestaurante.com/,19.420483,-99.21084,"Internacional, Española",,,,
2538,2539,El Pescadito Vito Alessio,4.5,4.0,+52 55 5661 1860,https://www.facebook.com/El-Pescadito-Vito-Alessio-199586070229805/,19.47262,-99.15454,"Mexicana, Mariscos",,,,
2539,2540,Cantina La Numantina,5.0,3.0,+52 55 5535 0871,https://www.facebook.com/pages/category/Bar/Cantina-La-Numantina-186712265069965/,19.43882,-99.16483,Mexicana,,,,
2540,2541,Umai,3.5,9.0,+52 55 2462 0104,,19.420935,-99.15707,"Japonesa, Sushi",,,,
2541,2542,Restaurante Matilde Bistro,4.0,9.0,+52 55 5424 7200,,19.344175,-99.16218,,,,,
2542,2543,Potzolcalli,3.5,17.0,,http://potzollcalli.com/banquetes/,19.424467,-99.15398,"Mexicana, Latina, Española",3.5,3.0,4.0,
2543,2544,Balboa Pizzeria Condesa,4.0,11.0,+52 55 2155 6320,http://www.balboapizzeria.mx,19.40825,-99.1738,"Pizzería, Italiana",,,,
2544,2545,Casa Nuvola,4.5,5.0,,https://www.facebook.com/casanoaroma/,19.4136,-99.16297,"Italiana, Francesa, Mexicana",,,,
2545,2546,FoodMarketMX,5.0,3.0,+52 1 55 4315 6555,http://www.foodmarketmx.com,19.42968,-99.211136,"Italiana, Mexicana, Japonesa, Estadounidense, Argentina, Sudamericana",,,,
2546,2547,The Duke,5.0,3.0,+52 55 5535 1638,http://www.theduke.mx/,19.431152,-99.1558,"De la India, Británica, Pub, Gastropub, Pakistaní",,,,
2547,2548,Pardela,5.0,2.0,+52 55 9102 2013,http://www.pardelarestaurante.com/,19.432684,-99.13325,"Mediterránea, Contemporánea, Bar, Pub, Fusión, Bar de vinos",,,,
2548,2549,Xuni Mezcaleria,5.0,2.0,+52 55 1294 2783,http://xunimezcaleria.com/menu/,19.424168,-99.16645,"Mexicana, Fusión",,,,
2549,2550,Los Chamorros,3.5,9.0,,,19.418196,-99.15715,Mexicana,,,,
2550,2551,El Meson de Villa Serrano,4.5,6.0,+(52)55324440,,19.37804,-99.13518,"Mexicana, Internacional",,,,
2551,2552,Mucho Mx,5.0,3.0,+52 55 3933 0044,http://www.mucho.mx,19.4256,-99.17483,Mexicana,,,,
2552,2553,Falafelon Condesa,4.5,6.0,+52 55 9131 6276,http://www.falafelon.com,19.41448,-99.16871,,,,,
2553,2554,Le Pain Quotidien,3.5,33.0,+52 55 9155 6817,http://www.lepainquotidien.mx/store/las-aguilas/,19.36121,-99.1971,"Saludable, Francesa, Belga, Café, Europea",3.0,4.0,2.5,
2554,2555,Cantina La Imperial Duraznos,4.0,8.0,+52 55 5245 1528,http://www.laimperialcantina.com/,19.403214,-99.24273,"Mexicana, Bar, Pub",,,,
2555,2556,Paramonte Polanco,4.0,6.0,5271596774,http://paramonte.com.mx,19.43186,-99.19572,Mexicana,,,,
2556,2557,BPM Prime & Grill,4.0,6.0,+52 55 4579 3662,https://www.facebook.com/Bpmprimegrill/,19.331764,-99.13709,Churrasquería,,,,
2557,2558,Los Bisquets Obregón,3.5,16.0,,https://bisquetsobregon.com/sucursales/lindavista/,19.48668,-99.12521,Mexicana,,,,
2558,2559,Taqueria Aguayo,4.5,3.0,,,19.35089,-99.16259,,,,,
2559,2560,Pozoleria Blanquita,4.0,5.0,+52 55 5489 2634,https://pozoleria-blanquita.negocio.site,19.38028,-99.17473,Mexicana,,,,
2560,2561,Daruma,4.5,5.0,+52 55 5570 0235,http://www.daruma.com.mx/bosques.html,19.38732,-99.24784,Japonesa,,,,
2561,2562,Casilda Restaurante Mexicano Gourmet,5.0,4.0,+52 55 5550 7843,https://www.facebook.com/pg/casilda04/about/,19.42452,-99.15717,,,,,
2562,2563,Doble Malta,5.0,3.0,+52 55 7030 3944,https://www.facebook.com/DobleMaltaMx/,19.37045,-99.1753,"Cervecería, Pub",,,,
2563,2564,Burroma Restaurante,5.0,3.0,+52 55 7158 8428,https://www.facebook.com/pg/burromarestaurante/photos/?tab=album&album_id=2002659763362430,19.414206,-99.16026,Mexicana,,,,
2564,2565,La Mil Amores Mezcaleria,3.5,20.0,6378 9010,http://www.facebook.com/pages/La-Mil-Amores-Mezcaler%C3%ADa/267094793350483,19.415854,-99.16577,Mexicana,3.5,3.5,3.5,
2565,2566,El mesón del pibe,4.0,7.0,+(52)30891953,http://www.fogondelpibe.com.mx/,19.29081,-99.21927,"Italiana, Internacional, Argentina, Sudamericana",,,,
2566,2567,Veggie Joy,5.0,3.0,+52 55 6993 7789,,19.39352,-99.1672,"Mexicana, Saludable",,,,
2567,2568,Zaza Narvarte,4.0,12.0,+52 55 5519 6316,http://www.facebook.com/zazanarvarte/,19.394697,-99.154366,"Cervecería, Pizzería, Pub, Gastropub, Comida rápida, Mediterránea",,,,
2568,2569,La Donería,5.0,3.0,+52 55 2729 4660,,19.26872,-99.16921,,,,,
2569,2570,nimo,4.0,5.0,91308306,http://www.animo.mx/donde-estamos/,19.42532,-99.17509,Mexicana,,,,
2570,2571,Thai Town,5.0,2.0,+52 55 7155 3403,http://www.thaitown.mx,19.392282,-99.17913,"Asiática, Tailandesa",,,,
2571,2572,Pizza Poll,3.5,21.0,+52 55 5281 4794,http://www.facebook.com/PIZZA-POLL-Polanco-desde-1978-901512693261634/,19.433481,-99.19963,Pizzería,3.5,3.5,3.5,
2572,2573,Paracaidista Taproom - Juarez,5.0,2.0,+52 55 5266 3530,,19.427353,-99.158134,"Mexicana, Restaurantes cerveceros",,,,
2573,2574,Italiannis,3.0,428.0,+52 800 112 2112,http://www.italiannis.com/,19.304789,-99.19085,Italiana,3.5,3.5,3.0,3.5
2574,2575,Taco Fresa,5.0,2.0,+52 55 6513 5923,http://www.tacofresa.com,19.394741,-99.16666,Mexicana,,,,
2575,2576,Cafeteria Bistro Club,4.5,7.0,+52 55 5130 4600,http://www.mide.org.mx/mide,19.436153,-99.140144,Mexicana,,,,
2576,2577,Cafe Barajas,4.5,3.0,,https://www.facebook.com/CafeBarajas/,19.41173,-99.162796,Café,,,,
2577,2578,Jimmyboy Cafe Bistro,4.5,4.0,+52 55 5358 2150,https://www.facebook.com/jimmyboycafebistro/,19.438663,-99.210846,Internacional,,,,
2578,2579,Fondue Haus Bistro,4.0,7.0,56164914,http://www.hausfonduebistro.mx/,19.34906,-99.19003,Francesa,,,,
2579,2580,La Bonfil,5.0,3.0,+52 55 5574 0266,http://www.facebook.com/labonfil/,19.419056,-99.15434,Mexicana,,,,
2580,2581,Pizza West,4.5,6.0,,https://www.facebook.com/Pizza-West-190410137654051,19.478342,-99.1291,"Pizzería, Italiana",,,,
2581,2582,LAS DELICIAS,4.0,8.0,,,19.391546,-99.17518,Mexicana,,,,
2582,2583,Panaderia Brule,5.0,3.0,+52 55 6650 4566,http://www.facebook.com/brulepanaderia/,19.440111,-99.20947,"Francesa, Pizzería, Comida de calle",,,,
2583,2584,Moshi Moshi,4.0,7.0,+52 55 5511 8390,http://www.moshimoshi.mx,19.43336,-99.15673,"Japonesa, Bar, Sushi, Pub, Mexicana",,,,
2584,2585,Pastes y empanadas Tony,4.5,7.0,+52 55 5705 5301,,19.430834,-99.15571,,,,,
2585,2586,Forno Kapitano,4.0,8.0,+52 55 7042 4185,http://www.facebook.com/FornoKapitano,19.282303,-99.21579,"Mariscos, Italiana, Pizzería, Mediterránea",,,,
2586,2587,Bottega Culinaria Bosques,4.5,4.0,5222241740,http://www.bottegaculinaria.com.mx,19.39464,-99.2599,Internacional,,,,
2587,2588,El Moustron,4.0,5.0,+52 55 5909 0261,https://www.facebook.com/El-Moustron-Narvarte-669576576458938/,19.40332,-99.114586,"Mexicana, Comida rápida",,,,
2588,2589,La Panucheria,5.0,5.0,65501616,http://www.lapanucheria.com,19.43287,-99.18986,Mexicana,,,,
2589,2590,Cafe Taco Bar,4.0,11.0,+52 55 1845 9513,https://www.facebook.com/cafetacobar/,19.42255,-99.16373,"Mexicana, Bar, Pub",,,,
2590,2591,Valhalla Cdmx,5.0,2.0,+52 55 3704 6066,,19.432684,-99.13325,"Bar, Comida rápida, Pub",,,,
2591,2592,BARRACOPA,4.5,4.0,+52 55 7098 3452,http://www.barracopa.com,19.35154,-99.16268,"Mexicana, Internacional, Española",,,,
2592,2593,Mamá Gamba,4.5,6.0,+52 55 1664 6336,http://www.facebook.com/mamagambastafe/,19.35809,-99.27182,Mariscos,,,,
2593,2594,Pimienta Gorda,4.5,4.0,+52 55 5264 3137,,19.41587,-99.1638,,,,,
2594,2595,Mariscos Playa De Sinaloa,4.5,3.0,+52 55 7651 1832,,19.42057,-99.16341,"Mexicana, Mariscos",,,,
2595,2596,Le petit morceau,5.0,4.0,+52 55 6723 4433,http://www.lepetitemorso.com.mx/,19.35334,-99.16112,,,,,
2596,2597,Restaurante El Estragón,5.0,2.0,+52 55 5511 5874,,19.423157,-99.171,Mexicana,,,,
2597,2598,Gallo Cervecero,5.0,2.0,+52 55 5204 4043,http://gallocervecero.com/,19.412601,-99.166695,"Bar, Comida rápida, Pub, Restaurantes cerveceros",,,,
2598,2599,El Cuadril,5.0,3.0,+52 55 5271 6873,https://www.facebook.com/tacoscuadril/,19.375544,-99.135635,Mexicana,,,,
2599,2600,Ostionería Puerto Escondido,5.0,5.0,+52 55 5203 6675,http://ostioneria-puerto-escondido.negocio.site/,19.441738,-99.19238,,,,,
2600,2601,Café Toscano ,4.5,4.0,+52 55 6731 5131,,19.41582,-99.15993,,,,,
2601,2602,La Artesa Condesa,4.0,5.0,+52 55 5276 1256,http://www.facebook.com/La-Artesa-2357010487709862/,19.407564,-99.17431,,,,,
2602,2603,Ono Poke House,5.0,2.0,+52 55 7822 9064,http://www.onopokehouse.com,19.41355,-99.16972,"Hawaiana, Fusión japonesa",,,,
2603,2604,Caracol de Mar,4.5,3.0,,,,,,,,,
2604,2605,Urban Veggie,5.0,3.0,+52 55 8340 8961,https://www.facebook.com/UrbanVeggieMx/,19.416664,-99.17861,"Mexicana, Cervecería, Internacional, Pub, Fusión",,,,
2605,2606,Restaurante El Metate,4.5,5.0,65-85-21-70,,19.35089,-99.16275,Mexicana,,,,
2606,2607,Boku,4.0,11.0,+52 55 5290 9651,,19.40089,-99.27197,Asiática,,,,
2607,2608,Lucio 102-7,5.0,3.0,+52 1 55 1382 1855,http://www.facebook.com/doctorlucio1027/,19.42186,-99.15189,,,,,
2608,2609,Supérette,4.5,4.0,+52 55 2120 9360,https://www.facebook.com/superettemexico/,19.41155,-99.18008,,,,,
2609,2610,Le Pain Quotidien,3.5,11.0,+52 55 2623 0568,https://www.lepainquotidien.com/mx/es/locations/palmas/av.-de-las-palmas-#555?utm_source=yext&utm_medium=business-listing&utm_campaign=,19.429983,-99.21307,Comida rápida,,,,
2610,2611,Serrano Taberna,4.5,7.0,+52 55 5280 1114,http://www.facebook.com/serranotaberna/,19.427446,-99.19605,,,,,
2611,2612,Taquería El Charquito,4.5,4.0,+52 55 4752 9288,,19.42054,-99.10407,Mexicana,,,,
2612,2613,Cantina La Castellana,4.5,4.0,+52 1 55 2501 2213,http://www.cantinalacastellana.mx,19.430788,-99.14533,Mexicana,,,,
2613,2614,Sazón Del Ruedo,5.0,2.0,+52 55 3889 4330,http://www.sazondelruedo.com/,19.295464,-99.1894,Mexicana,,,,
2614,2615,La Chilanguita,3.0,109.0,+52 55 1163 8666,http://www.lachilanguita.com,19.431494,-99.18326,"Mexicana, Bar",3.5,3.0,3.0,4.0
2615,2616,Cafe Zena,4.5,10.0,+52 55 2614 1408,http://www.cafezena.com,19.412899,-99.18359,"Mexicana, Café",,,,
2616,2617,Flautita To Go,5.0,3.0,+52 55 7677 8321,http://instagram.com/flautitatogo?igshid=wciu01m0hjum,19.398882,-99.14783,"Mexicana, Comida rápida, Comida de calle",,,,
2617,2618,Patio Container,3.5,24.0,+52 55 1510 9382,http://www.boutiquedearquitectura.com,19.434856,-99.14568,"Mexicana, Latina, Española",4.0,3.5,4.0,
2618,2619,Lagrange Churrascaría,3.5,14.0,50031662,http://www.lagrangechurrascaria.com.mx/,19.42384,-99.16522,Churrasquería,4.0,4.0,4.0,
2619,2620,Bonetta,4.0,9.0,+52 55 5206 5945,https://www.facebook.com/BonettaMX/,19.35803,-99.27138,"Café, Saludable, Latina, Pizzería, Española",,,,
2620,2621,TOMOE Restaurante Japones,4.5,3.0,+52 55 6731 6222,https://www.facebook.com/tomoe.nihonryouri/,19.30641,-99.16144,Japonesa,,,,
2621,2622,Parpika Cocina de Especias,5.0,4.0,+52 55 5533 0303,,19.41798,-99.15977,,,,,
2622,2623,Maison Kayser,4.5,4.0,+52 55 5929 3377,http://www.maison-kayser.com.mx/sucursal/artz.html,19.316,-99.22076,Francesa,,,,
2623,2624,Casa Kun,5.0,2.0,+52 55 5511 6300,http://www.casa-kun.com,,,,,,,
2624,2625,Yolkan BARRA DE CAFÉ,5.0,3.0,+52 55 7822 0728,https://www.facebook.com/Yolkancafe/,19.407473,-99.17837,,,,,
2625,2626,Little Mommy Escenaria,4.0,12.0,+(52)55500092,http://www.littlemommy.mx/,19.335623,-99.19928,"Italiana, Bar, Pub, Pizzería, Mariscos",4.0,4.5,4.0,
2626,2627,Las Comadres... Pancita Desde 1940,4.0,8.0,,http://www.facebook.com/PancitaLasComadres/,19.475706,-99.18612,,,,,
2627,2628,Che Boludo,4.5,8.0,+52(55)462064,,19.281107,-99.12263,,,,,
